(0, 0, 0, (1.39343, -0.153229, 10.1538), (-0.0198405, 0.0253, -0.0374174), (0, 0, 0), 4.58604e+11, 2020-11-10T10:03:58.552526799+01:00)
(0, 0, 0, (-1.18034, -0.0071826, 10.5465), (-0.0161121, 0.0263653, -0.0195742), (0, 0, 0), 4.61314e+11, 2020-11-10T10:04:01.268037143+01:00)
(0, 0, 0, (-0.708684, 1.65918, 10.1658), (-0.0190416, -0.00625843, -0.00133158), (0, 0, 0), 4.64114e+11, 2020-11-10T10:04:04.067754949+01:00)
(0, 0, 0, (0.225055, 0.0885855, 10.1754), (-0.0145142, -0.0649811, -0.00759001), (0, 0, 0), 4.66914e+11, 2020-11-10T10:04:06.857352427+01:00)
(0, 0, 0, (-0.888249, 0.579397, 10.9654), (0.00199737, 0.0608532, 0.0378169), (0, 0, 0), 4.69754e+11, 2020-11-10T10:04:09.710019752+01:00)
(0, 0, 0, (-1.69749, 0.143652, 9.89763), (-0.0121174, 0.109722, 0.0238353), (0, 0, 0), 4.72474e+11, 2020-11-10T10:04:12.422985935+01:00)
(0, 0, 0, (-1.54665, -0.679953, 10.4842), (0.0171774, -0.03036, 0.127965), (0, 0, 0), 4.75244e+11, 2020-11-10T10:04:15.194133448+01:00)
(0, 0, 0, (-1.10133, 0.191536, 10.2831), (0.0312921, 0.0239685, 0.134223), (0, 0, 0), 4.77904e+11, 2020-11-10T10:04:17.853853762+01:00)
(0, 0, 0, (-0.998382, 0.373495, 10.307), (-0.0147805, 0.0194411, -0.0119842), (0, 0, 0), 4.80664e+11, 2020-11-10T10:04:20.613597167+01:00)
(0, 0, 0, (0.97444, -0.684742, 11.0588), (-0.0388822, -0.01518, -0.0865527), (0, 0, 0), 4.83454e+11, 2020-11-10T10:04:23.403700325+01:00)
(0, 0, 0, (-0.435745, -0.201113, 10.082), (0.00772317, -0.00306264, -0.0703075), (0, 0, 0), 4.86224e+11, 2020-11-10T10:04:26.169987384+01:00)
(0, 0, 0, (-2.38462, 0.435745, 9.33739), (0.015979, -0.064049, -0.0893491), (0, 0, 0), 4.88994e+11, 2020-11-10T10:04:28.948757533+01:00)
(0, 0, 0, (-0.976834, 1.00317, 10.5345), (-0.0183758, 0.0115848, -0.0612527), (0, 0, 0), 4.91694e+11, 2020-11-10T10:04:31.652133256+01:00)
(0, 0, 0, (-1.62566, -0.85473, 10.7452), (-0.00625843, 0.0145142, -0.00905475), (0, 0, 0), 4.94544e+11, 2020-11-10T10:04:34.497136137+01:00)
(0, 0, 0, (0.335188, 0.4956, 9.90242), (0.0585895, -0.0810933, 0.0398143), (0, 0, 0), 4.97354e+11, 2020-11-10T10:04:37.316221695+01:00)
(0, 0, 0, (-0.347159, -0.459687, 9.75877), (-0.0282295, -0.105727, 0.0617853), (0, 0, 0), 5.00154e+11, 2020-11-10T10:04:40.110952051+01:00)
(0, 0, 0, (-2.31519, 0.378284, 10.0987), (-0.057258, -0.0527306, 0.0355532), (0, 0, 0), 5.02904e+11, 2020-11-10T10:04:42.857145182+01:00)
(0, 0, 0, (-0.725443, -0.0191536, 10.8266), (-0.0283627, -0.0511327, 0.0122505), (0, 0, 0), 5.05694e+11, 2020-11-10T10:04:45.650119379+01:00)
(0, 0, 0, (-0.842759, 1.35033, 10.3046), (-0.0138484, 0.0466053, 0.0343548), (0, 0, 0), 5.08324e+11, 2020-11-10T10:04:48.276135062+01:00)
(0, 0, 0, (-1.12288, 0.490811, 9.83777), (0.010919, -0.0442085, -0.101466), (0, 0, 0), 5.11124e+11, 2020-11-10T10:04:51.074503080+01:00)
(0, 0, 0, (-0.0670376, -0.797269, 9.56244), (-0.0367516, -0.0218379, -0.0366185), (0, 0, 0), 5.13954e+11, 2020-11-10T10:04:53.905117165+01:00)
(0, 0, 0, (1.5275, 1.89621, 10.5273), (0.0315585, -0.0326237, 0.023569), (0, 0, 0), 5.16664e+11, 2020-11-10T10:04:56.617254576+01:00)
(0, 0, 0, (-1.65439, 1.01754, 10.9894), (0.0145142, -0.0502006, 0.0941427), (0, 0, 0), 5.19384e+11, 2020-11-10T10:04:59.337284690+01:00)
(0, 0, 0, (1.51553, 0.454898, 9.66539), (0.0105195, -0.0346211, 0.110388), (0, 0, 0), 5.22174e+11, 2020-11-10T10:05:02.133936707+01:00)
(0, 0, 0, (2.62644, -0.155623, 10.41), (0.0376837, -0.0440753, 0.00945422), (0, 0, 0), 5.24824e+11, 2020-11-10T10:05:04.780574278+01:00)
(0, 0, 0, (0.361524, 0.122104, 9.47864), (-0.0390153, -0.04048, -0.00386158), (0, 0, 0), 5.27514e+11, 2020-11-10T10:05:07.469912009+01:00)
(0, 0, 0, (3.13401, -0.011971, 10.7763), (0.0685764, -0.0197074, -0.0576574), (0, 0, 0), 5.30244e+11, 2020-11-10T10:05:10.197536866+01:00)
(0, 0, 0, (0.102951, 0.651223, 9.97185), (-0.023569, 0.0195742, -0.0233027), (0, 0, 0), 5.33294e+11, 2020-11-10T10:05:13.251687967+01:00)
(0, 0, 0, (-0.97444, -0.588974, 9.75637), (-0.0118511, -0.107459, -0.00506001), (0, 0, 0), 5.36604e+11, 2020-11-10T10:05:16.566644874+01:00)
(0, 0, 0, (2.45406, -1.34075, 10.7739), (-0.0141148, 0.0865527, -0.0555269), (0, 0, 0), 5.39594e+11, 2020-11-10T10:05:19.558313059+01:00)
(0, 0, 0, (-0.696713, 0.169988, 9.77792), (-0.0179763, 0.0479369, -0.031159), (0, 0, 0), 5.43164e+11, 2020-11-10T10:05:23.132043419+01:00)
(0, 0, 0, (1.91536, 0.0143652, 10.5632), (-0.00332895, 0.0131826, 0.00186421), (0, 0, 0), 5.46964e+11, 2020-11-10T10:05:26.926036343+01:00)
(0, 0, 0, (1.09894, 0.634463, 9.22486), (-0.0139816, 0.0193079, 0.00625843), (0, 0, 0), 5.49984e+11, 2020-11-10T10:05:29.944879088+01:00)
(0, 0, 0, (-0.347159, 0.0837971, 10.7212), (0.0279632, 0.0233027, 0.0428769), (0, 0, 0), 5.53464e+11, 2020-11-10T10:05:33.431868807+01:00)
(0, 0, 0, (-0.107739, -0.385466, 10.2639), (-0.0332895, -0.00492685, 0.0110521), (0, 0, 0), 5.56684e+11, 2020-11-10T10:05:36.649544370+01:00)
(0, 0, 0, (1.36709, 0.531513, 10.2017), (-0.00559264, 0.000532632, 0.0367516), (0, 0, 0), 5.59724e+11, 2020-11-10T10:05:39.692302816+01:00)
